,_id,ep_id,team,league,int_gp,int_g,int_a,int_pim,int_pm
2545,5e0a7e5ab796e999afd98f8e,18037,Croatia,WC D2A,5,6,6,0,5
2546,5e0a7e5fb796e999afd98fab,28774,Slovakia U18,WJC-18,6,1,3,12,-6
2547,5e0a7e5fb796e999afd98fac,28774,Slovakia U20,WJC-20,6,1,2,10,-2
2548,5e0a7e5fb796e999afd98fad,28774,"Slovakia U20 
“A”",WJC-20,6,1,1,0,-1
2549,5e0a7e5fb796e999afd98fae,28774,Slovakia (all),International,9,0,2,8,-3
2550,5e0a7e5fb796e999afd98faf,28774,Slovakia,WC,6,0,0,2,-3
2551,5e0a7e5fb796e999afd98fb0,28774,Slovakia (all),International,15,1,0,18,-5
2552,5e0a7e5fb796e999afd98fb1,28774,Slovakia (all),International,6,0,1,2,0
2553,5e0a7e5fb796e999afd98fb2,28774,Slovakia,WC,4,0,0,4,0
2554,5e0a7e5fb796e999afd98fb3,28774,Slovakia (all),International,17,1,2,37,1
2555,5e0a7e5fb796e999afd98fb4,28774,Slovakia,WC,6,0,0,2,-3
2556,5e0a7e5fb796e999afd98fb5,28774,Slovakia (all),International,9,0,0,2,-3
2557,5e0a7e5fb796e999afd98fb6,28774,Slovakia (all),International,2,0,0,2,0
2558,5e0a7e61b796e999afd98fd2,185603,USA U17,WHC-17,6,1,1,4,
2559,5e0a7e65b796e999afd98ffd,17287,Finland U16 (all),International-Jr,16,1,2,32,
2560,5e0a7e65b796e999afd98ffe,17287,Finland U17,WHC-17,5,0,1,14,
2561,5e0a7e65b796e999afd98fff,17287,Finland U17 (all),International-Jr,8,0,3,16,
2562,5e0a7e65b796e999afd99000,17287,Finland U18,WJC-18,6,0,2,18,3
2563,5e0a7e65b796e999afd99001,17287,Finland U18 (all),International-Jr,6,0,2,18,
2564,5e0a7e65b796e999afd99002,17287,Finland U18,WJC-18,6,0,0,10,-1
2565,5e0a7e65b796e999afd99003,17287,Finland U18 (all),International-Jr,18,2,1,52,
2566,5e0a7e65b796e999afd99004,17287,Finland U20 (all),International-Jr,1,0,0,0,
2567,5e0a7e65b796e999afd99005,17287,Finland U20,WJC-20,6,0,0,14,1
2568,5e0a7e65b796e999afd99006,17287,Finland U20 (all),International-Jr,11,1,2,26,
2569,5e0a7e65b796e999afd99007,17287,Finland (all),International,2,0,0,0,-1
2570,5e0a7e6cb796e999afd9904d,10698,Canada Atlantic U17,WHC-17,5,4,3,10,
2571,5e0a7e6fb796e999afd99065,21701,Canada U18,WJC-18,8,0,2,2,2
2572,5e0a7e71b796e999afd9906d,160093,Russia U18,WJC-18,6,1,2,12,0
2573,5e0a7e71b796e999afd9906e,160093,Russia U18 (all),International-Jr,6,1,2,12,0
2574,5e0a7e71b796e999afd9906f,160093,Russia U20 (all),International-Jr,1,0,0,0,0
2575,5e0a7e71b796e999afd99070,160093,Russia U20 (all),International-Jr,1,0,1,0,1
2576,5e0a7e77b796e999afd990b6,84020,"Canada Pacific U17 
“A”",WHC-17,5,3,1,12,
2577,5e0a7e77b796e999afd990b7,84020,"Canada U18 
“A”",WJC-18,7,1,1,4,0
2578,5e0a7e7db796e999afd99117,27609,Canada Pacific U17,WHC-17,6,5,0,16,
2579,5e0a7e7fb796e999afd9913f,8961,Croatia,WC D2A,5,2,4,26,-1
2580,5e0a7e82b796e999afd9916d,11024,USA,WC,4,3,0,2,0
2581,5e0a7e82b796e999afd9916e,11024,USA,WC,6,3,7,2,3
2582,5e0a7e82b796e999afd9916f,11024,USA,WCup,2,0,1,4,1
2583,5e0a7e99b796e999afd9926f,120642,USA U17,WHC-17,6,0,3,0,
2584,5e0a7e9eb796e999afd992b8,14442,Canada Ontario U17,WHC-17,6,0,3,6,
2585,5e0a7ea0b796e999afd992d6,11763,Canada U18,WJC-18,8,2,0,14,-1
2586,5e0a7ea9b796e999afd99341,14501,Canada Western U17,WHC-17,5,0,1,12,
2587,5e0a7eadb796e999afd99372,15737,Canada Western U17,WHC-17,5,1,1,6,
2588,5e0a7eafb796e999afd9937c,9235,Czech Republic U16 (all),International-Jr,14,0,0,0,0
2589,5e0a7eafb796e999afd9937d,9235,Czech Republic U18 (all),International-Jr,5,0,1,4,0
2590,5e0a7eafb796e999afd9937e,9235,Czech Republic U18,WJC-18,7,1,3,6,6
2591,5e0a7eafb796e999afd9937f,9235,Czech Republic U18 (all),International-Jr,13,2,6,14,6
2592,5e0a7eafb796e999afd99380,9235,Czech Republic U19 (all),International-Jr,3,2,0,0,0
2593,5e0a7eafb796e999afd99381,9235,Czech Republic U20 (all),International-Jr,3,1,1,0,0
2594,5e0a7eafb796e999afd99382,9235,Czech Republic U20,WJC-20,6,0,1,10,-3
2595,5e0a7eafb796e999afd99383,9235,Czech Republic U20 (all),International-Jr,17,0,4,26,-3
2596,5e0a7eb4b796e999afd993a4,10604,Czech Republic U17 (all),International-Jr,9,0,1,2,
2597,5e0a7eb4b796e999afd993a5,10604,Czech Republic U18 (all),International-Jr,8,1,0,8,
2598,5e0a7eb4b796e999afd993a6,10604,Czech Republic U20 (all),International-Jr,3,0,1,6,
2599,5e0a7eb4b796e999afd993a7,10604,Czech Republic U20,WJC-20,4,0,0,0,0
2600,5e0a7eb4b796e999afd993a8,10604,Czech Republic U20 (all),International-Jr,7,1,0,20,
2601,5e0a7eb4b796e999afd993a9,10604,Czech Republic (all),International,4,0,0,4,0
2602,5e0a7eb9b796e999afd993c2,56703,Canada Western U17,WHC-17,5,0,3,2,
2603,5e0a7ec3b796e999afd99413,11233,Canada Ontario U17,WHC-17,6,1,3,10,
2604,5e0a7ed6b796e999afd994e5,296563,"Switzerland U16 (all) 
“C”",International-Jr,16,9,9,2,
2605,5e0a7ed6b796e999afd994e6,296563,Switzerland U17 (all),International-Jr,9,2,3,0,
2606,5e0a7ed6b796e999afd994e7,296563,Switzerland U18,WJC-18,5,0,0,0,-3
2607,5e0a7ed6b796e999afd994e8,296563,Switzerland U18 (all),International-Jr,21,1,5,2,
2608,5e0a7ed6b796e999afd994e9,296563,Switzerland U18,WJC-18,5,5,2,2,1
2609,5e0a7ed6b796e999afd994ea,296563,Switzerland U18 (all),International-Jr,9,7,4,4,
2610,5e0a7ed6b796e999afd994eb,296563,Switzerland U20 (all),International-Jr,2,0,0,0,
2611,5e0a7ed6b796e999afd994ec,296563,"Switzerland U19 (all) 
“C”",International-Jr,3,0,3,0,
2612,5e0a7ed6b796e999afd994ed,296563,Switzerland U20 (all),International-Jr,7,1,0,0,
2613,5e0a7ed6b796e999afd994ee,296563,Switzerland U20,WJC-20,3,3,2,2,5
2614,5e0a7ed6b796e999afd994ef,296563,Switzerland U20 (all),International-Jr,3,0,2,0,
2615,5e0a7eecb796e999afd995ef,275259,Slovakia U18,WJC-18,5,2,2,0,-1
2616,5e0a7eecb796e999afd995f0,275259,Slovakia U20,WJC-20,5,1,0,0,0
2617,5e0a7ef6b796e999afd99627,21744,Czech Republic U17 (all),International-Jr,3,-,-,-,
2618,5e0a7efdb796e999afd9967d,9473,Canada U18,WJC-18,7,0,1,0,5
2619,5e0a7effb796e999afd9968d,9623,Czech Republic U16 (all),International-Jr,2,0,0,0,
2620,5e0a7effb796e999afd9968e,9623,Czech Republic U17 (all),International-Jr,12,4,4,10,
2621,5e0a7effb796e999afd9968f,9623,Czech Republic U18,WJC-18,7,0,2,4,0
2622,5e0a7effb796e999afd99690,9623,Czech Republic U18 (all),International-Jr,12,2,3,8,
2623,5e0a7effb796e999afd99691,9623,Czech Republic U20 (all),International-Jr,2,1,0,0,
2624,5e0a7effb796e999afd99692,9623,Czech Republic U20,WJC-20,5,0,0,2,-4
2625,5e0a7effb796e999afd99693,9623,Czech Republic U20 (all),International-Jr,9,1,0,4,
2626,5e0a7effb796e999afd99694,9623,Czech Republic (all),International,3,0,0,2,-1
2627,5e0a7f06b796e999afd996d2,23317,Canada Western U17,WHC-17,6,2,3,2,
2628,5e0a7f09b796e999afd996ea,27719,Australia,WC D2A,5,2,6,6,3
2629,5e0a7f09b796e999afd996eb,27719,Australia,WC D2A,4,1,1,29,0
2630,5e0a7f12b796e999afd99756,13662,Czech Republic U16 (all),International-Jr,3,0,0,0,0
2631,5e0a7f12b796e999afd99757,13662,Czech Republic U18 (all),International-Jr,5,0,4,0,0
2632,5e0a7f12b796e999afd99758,13662,Czech Republic U18,WJC-18,7,2,1,0,0
2633,5e0a7f12b796e999afd99759,13662,Czech Republic U18 (all),International-Jr,12,3,4,2,0
2634,5e0a7f12b796e999afd9975a,13662,Czech Republic U20 (all),International-Jr,4,1,2,0,0
2635,5e0a7f17b796e999afd99779,13647,Russia U16 (all),International-Jr,3,0,0,0,-4
2636,5e0a7f1bb796e999afd997aa,120211,Canada Pacific U17,WHC-17,5,0,0,8,
2637,5e0a7f22b796e999afd99822,14701,Croatia,WC D1B,5,4,2,0,-2
2638,5e0a7f2fb796e999afd998db,9505,Canada U20,WJC-20,6,0,0,10,10
2639,5e0a7f2fb796e999afd998dc,9505,Canada,WC,6,1,1,31,2
2640,5e0a7f2fb796e999afd998dd,9505,"Canada 
“A”",WC,9,4,8,6,5
2641,5e0a7f2fb796e999afd998de,9505,Canada,OG,7,2,4,2,4
2642,5e0a7f2fb796e999afd998df,9505,"Canada 
“A”",OG,6,3,3,0,5
2643,5e0a7f2fb796e999afd998e0,9505,"Canada 
“A”",WCup,5,0,0,0,3
2644,5e0a7f3ab796e999afd9995a,9457,Canada U18,WJC-18,8,4,3,22,-2
2645,5e0a7f3db796e999afd9997c,55868,Canada Western U17,WHC-17,5,0,1,0,
2646,5e0a7f3fb796e999afd9998c,407592,Canada Red U17,WHC-17,6,0,0,0,
2647,5e0a7f49b796e999afd999e8,567517,"Belarus U18 
“A”",WJC-18,5,0,0,6,-4
2648,5e0a7f4cb796e999afd999f4,277798,Russia U20,WJC-20,7,0,1,2,2
2649,5e0a7f51b796e999afd99a19,17894,Switzerland U16 (all),International-Jr,-,-,-,-,
2650,5e0a7f51b796e999afd99a1a,17894,Switzerland U17 (all),International-Jr,-,-,-,-,
2651,5e0a7f51b796e999afd99a1b,17894,Switzerland U18,WJC-18,6,4,0,2,-4
2652,5e0a7f51b796e999afd99a1c,17894,Switzerland U20,WJC-20,6,1,3,0,3
2653,5e0a7f51b796e999afd99a1d,17894,Switzerland U20 (all),International-Jr,-,-,-,-,
2654,5e0a7f51b796e999afd99a1e,17894,Switzerland,WC,3,1,1,2,0
2655,5e0a7f51b796e999afd99a1f,17894,Switzerland (all),International,15,6,3,2,
2656,5e0a7f51b796e999afd99a20,17894,Switzerland,WC,6,2,2,2,1
2657,5e0a7f51b796e999afd99a21,17894,Switzerland (all),International,12,3,4,2,
2658,5e0a7f51b796e999afd99a22,17894,Switzerland,OG,5,2,3,2,-2
2659,5e0a7f51b796e999afd99a23,17894,Switzerland (all),International,14,6,7,6,
2660,5e0a7f51b796e999afd99a24,17894,Switzerland,WC,7,1,1,0,-3
2661,5e0a7f51b796e999afd99a25,17894,Switzerland (all),International,17,4,2,2,
2662,5e0a7f51b796e999afd99a26,17894,"Switzerland (all) 
“A”",International,3,2,1,4,1
2663,5e0a7f51b796e999afd99a27,17894,Switzerland,OG,4,0,0,6,-2
2664,5e0a7f51b796e999afd99a28,17894,"Switzerland (all) 
“A”",International,6,1,1,6,-2
2665,5e0a7f53b796e999afd99a3c,299918,Canada Black U17,WHC-17,6,1,1,2,
2666,5e0a7f58b796e999afd99a5f,12114,Czech Republic U18,WJC-18,6,0,0,2,-1
2667,5e0a7f58b796e999afd99a60,12114,Czech Republic U20,WJC-20,6,1,1,4,-2
2668,5e0a7f5db796e999afd99aa3,85223,Canada Western U17,WHC-17,5,0,2,12,
2669,5e0a7f61b796e999afd99aea,9193,"Canada U20 
“A”",WJC-20,6,3,2,14,2
2670,5e0a7f71b796e999afd99bb8,9513,Canada U20,WJC-20,6,0,0,0,0
2671,5e0a7f74b796e999afd99bbc,31488,Slovakia U18,WJC-18,7,0,3,2,-3
2672,5e0a7f79b796e999afd99bfb,11098,Canada U18,WJC-18,7,4,6,0,2
2673,5e0a7f79b796e999afd99bfc,11098,Canada U20,WJC-20,6,6,7,2,9
2674,5e0a7f79b796e999afd99bfd,11098,"Canada U20 
“A”",WJC-20,6,8,5,4,3
2675,5e0a7f79b796e999afd99bfe,11098,Canada,WC,4,1,3,0,2
2676,5e0a7f79b796e999afd99bff,11098,Canada,WC,7,4,0,2,4
2677,5e0a7f79b796e999afd99c00,11098,Canada,WC,8,4,4,0,4
2678,5e0a7f79b796e999afd99c01,11098,Canada,WC,8,0,5,2,1
2679,5e0a7f79b796e999afd99c02,11098,Canada,WC,10,5,8,0,8
2680,5e0a7f79b796e999afd99c03,11098,Canada,WC,10,2,3,2,-1
2681,5e0a7f7bb796e999afd99c35,10425,"Canada Ontario U17 
“C”",WHC-17,5,6,7,0,
2682,5e0a7f7bb796e999afd99c36,10425,Canada U20,WJC-20,6,0,0,8,0
2683,5e0a7f7bb796e999afd99c37,10425,Canada,WC,1,0,0,0,0
2684,5e0a7f80b796e999afd99c54,450908,Russia U17 (all),International-Jr,7,1,0,2,
2685,5e0a7f82b796e999afd99c68,49983,Canada Pacific U17,WHC-17,5,3,0,27,
2686,5e0a7f90b796e999afd99d1e,11390,Canada Pacific U17,WHC-17,6,1,5,2,
2687,5e0a7f90b796e999afd99d1f,11390,Canada U18,WJC-18,6,0,1,4,0
2688,5e0a7f94b796e999afd99d37,120242,Canada Western U17,WHC-17,5,0,1,4,
2689,5e0a7f98b796e999afd99d76,23789,Canada Western U17,WHC-17,5,0,0,2,
2690,5e0a7fa3b796e999afd99e0d,23166,Canada Western U17,WHC-17,0,0,0,0,
2691,5e0a7fa3b796e999afd99e0e,23166,Canada U18,WJC-18,6,2,0,2,0
2692,5e0a7fa3b796e999afd99e0f,23166,Canada U20,WJC-20,7,1,2,2,3
2693,5e0a7fa3b796e999afd99e10,23166,Canada,WC,9,4,2,0,7
2694,5e0a7fa8b796e999afd99e39,12550,Latvia U18,EJC-18 C,4,0,0,0,
2695,5e0a7fa8b796e999afd99e3a,12550,Latvia U20,WJC-20 B,6,1,1,6,-3
2696,5e0a7fa8b796e999afd99e3b,12550,Latvia U18,WJC-18 B,5,2,1,6,3
2697,5e0a7fa8b796e999afd99e3c,12550,Latvia U20,WJC-20 B,5,0,1,8,1
2698,5e0a7fa8b796e999afd99e3d,12550,Latvia,WC,7,0,0,0,-3
2699,5e0a7fa8b796e999afd99e3e,12550,Latvia (all),International,9,0,0,2,
2700,5e0a7fa8b796e999afd99e3f,12550,Latvia,WC,6,0,0,2,-1
2701,5e0a7fa8b796e999afd99e40,12550,Latvia (all),International,10,0,0,4,
2702,5e0a7fa8b796e999afd99e41,12550,Latvia,OG,5,0,0,8,-8
2703,5e0a7fa8b796e999afd99e42,12550,Latvia,WC,6,0,0,10,-2
2704,5e0a7fa8b796e999afd99e43,12550,Latvia (all),International,17,0,0,24,
2705,5e0a7fa8b796e999afd99e44,12550,Latvia,WC,6,1,0,2,2
2706,5e0a7fa8b796e999afd99e45,12550,Latvia (all),International,11,1,1,2,
2707,5e0a7fa8b796e999afd99e46,12550,Latvia,WC,6,0,0,4,-5
2708,5e0a7fa8b796e999afd99e47,12550,Latvia (all),International,14,0,1,10,
2709,5e0a7fa8b796e999afd99e48,12550,Latvia (all),International,4,0,0,2,
2710,5e0a7fa8b796e999afd99e49,12550,Latvia,WC,5,1,0,2,-2
2711,5e0a7fa8b796e999afd99e4a,12550,Latvia (all),International,13,1,1,6,
2712,5e0a7fa8b796e999afd99e4b,12550,Latvia (all),International,7,0,0,0,
2713,5e0a7faeb796e999afd99e91,11058,Canada Pacific U17,WHC-17,6,6,2,4,
2714,5e0a7fb5b796e999afd99ef3,56854,Canada Pacific U17,WHC-17,6,1,3,0,
2715,5e0a7fc4b796e999afd99f80,23047,Czech Republic U17 (all),International-Jr,25,-,-,-,
2716,5e0a7fc4b796e999afd99f81,23047,Czech Republic U18,WJC-18,8,1,0,0,-1
2717,5e0a7fc4b796e999afd99f82,23047,Czech Republic U18 (all),International-Jr,22,-,-,-,
2718,5e0a7fc4b796e999afd99f83,23047,Czech Republic U20 (all),International-Jr,3,1,0,27,
2719,5e0a7fc4b796e999afd99f84,23047,Czech Republic (all),International,2,0,0,4,
2720,5e0a7fc4b796e999afd99f85,23047,Czech Republic (all),International,2,0,0,6,
2721,5e0a7fcbb796e999afd99fb9,31382,Czech Republic U17 (all),International-Jr,4,1,0,4,0
2722,5e0a7fcbb796e999afd99fba,31382,Czech Republic U18,WJC-18,7,2,1,8,-2
2723,5e0a7fcbb796e999afd99fbb,31382,Czech Republic U18 (all),International-Jr,7,2,1,8,-2
2724,5e0a7fcfb796e999afd9a014,8895,Canada U20,WJC-20,7,0,2,6,-1
2725,5e0a7fcfb796e999afd9a015,8895,"Canada U20 
“C”",WJC-20,7,2,4,4,6
2726,5e0a7feab796e999afd9a142,20986,Canada Western U17,WHC-17,6,0,0,4,
2727,5e0a7fedb796e999afd9a14e,10658,Denmark U18,WJC-18,6,2,1,2,-5
2728,5e0a7fedb796e999afd9a14f,10658,Denmark U20,WJC-20,5,0,0,4,-1
2729,5e0a7fedb796e999afd9a150,10658,Denmark U20,WJC-20 D1,5,0,0,0,-1
2730,5e0a7fedb796e999afd9a151,10658,Denmark U18,WJC-18 D1,5,1,3,4,5
2731,5e0a7fedb796e999afd9a152,10658,Denmark U20,WJC-20 D1,5,2,3,4,3
2732,5e0a7fedb796e999afd9a153,10658,Denmark (all),International,4,0,0,2,
2733,5e0a7fedb796e999afd9a154,10658,Denmark (all),International,4,0,0,4,
2734,5e0a7ff4b796e999afd9a1ac,9506,Canada Western U17,WHC-17,4,1,1,0,
2735,5e0a7ff4b796e999afd9a1ad,9506,Canada U20,WJC-20,6,0,1,2,5
2736,5e0a7ff5b796e999afd9a1bd,201810,"Canada Black U17 
“A”",WHC-17,5,1,2,6,
2737,5e0a7ff7b796e999afd9a1cb,201837,Canada Black U17,WHC-17,5,0,2,0,
2738,5e0a7ff7b796e999afd9a1cc,201837,Canada U18,WJC-18,7,0,1,0,5
2739,5e0a8003b796e999afd9a25f,41096,Czech Republic U16 (all),International-Jr,11,3,3,20,
2740,5e0a8003b796e999afd9a260,41096,Czech Republic U17 (all),International-Jr,10,3,4,4,
2741,5e0a8003b796e999afd9a261,41096,Czech Republic U18,WJC-18,6,0,0,0,-1
2742,5e0a8003b796e999afd9a262,41096,Czech Republic U18 (all),International-Jr,8,0,0,0,
2743,5e0a8003b796e999afd9a263,41096,Czech Republic U20 (all),International-Jr,4,0,1,2,
2744,5e0a8003b796e999afd9a264,41096,Czech Republic (all),International,2,0,0,2,-1
2745,5e0a800cb796e999afd9a2cd,40230,Canada Western U17,WHC-17,5,2,3,2,
2746,5e0a8019b796e999afd9a362,120938,Canada Western U17,WHC-17,5,0,1,2,
2747,5e0a8019b796e999afd9a363,120938,Canada U18,WJC-18,7,0,6,0,5
2748,5e0a8019b796e999afd9a364,120938,Canada U20,WJC-20,5,0,1,0,0
2749,5e0a801eb796e999afd9a3a1,37247,Canada Pacific U17,WHC-17,6,0,0,0,
2750,5e0a8022b796e999afd9a3b4,211771,Russia U17,WHC-17,4,0,2,2,
2751,5e0a8022b796e999afd9a3b5,211771,"Russia U18 
“A”",WJC-18,5,1,2,0,1
2752,5e0a8026b796e999afd9a3e6,43331,Norway U18,WJC-18 D1,5,6,6,4,9
2753,5e0a8026b796e999afd9a3e7,43331,"Norway U18 
“A”",WJC-18,6,3,1,6,-8
2754,5e0a8026b796e999afd9a3e8,43331,Norway U20,WJC-20 D1A,5,5,2,6,4
2755,5e0a8026b796e999afd9a3e9,43331,"Norway U20 
“A”",WJC-20 D1A,5,4,2,0,3
2756,5e0a8033b796e999afd9a46c,9657,Kazakhstan U18,WJC-18 D1,4,1,3,0,5
2757,5e0a8033b796e999afd9a46d,9657,Kazakhstan U18,WJC-18,6,9,1,6,-4
2758,5e0a8033b796e999afd9a46e,9657,Kazakhstan U20,WJC-20 D1,5,1,1,4,2
2759,5e0a8033b796e999afd9a46f,9657,Kazakhstan,WC D1,5,1,3,2,5
2760,5e0a8033b796e999afd9a470,9657,Kazakhstan,WC,7,3,1,2,-1
2761,5e0a8033b796e999afd9a471,9657,Kazakhstan,OGQ,3,0,0,0,1
2762,5e0a8033b796e999afd9a472,9657,Kazakhstan,WC D1A,5,0,2,2,2
2763,5e0a8033b796e999afd9a473,9657,Kazakhstan,WC,5,0,0,2,-2
2764,5e0a8033b796e999afd9a474,9657,Kazakhstan,WC D1A,4,1,0,0,0
2765,5e0a8033b796e999afd9a475,9657,Kazakhstan,WC,6,0,1,4,-1
2766,5e0a8033b796e999afd9a476,9657,Kazakhstan (all),International,6,0,1,4,-1
2767,5e0a8033b796e999afd9a477,9657,Kazakhstan,OGQ,3,0,0,0,-3
2768,5e0a8033b796e999afd9a478,9657,Kazakhstan,WC D1A,5,0,0,0,-3
2769,5e0a8033b796e999afd9a479,9657,Kazakhstan (all),International,10,0,1,0,-6
2770,5e0a803db796e999afd9a4e1,247477,Canada Black U17,WHC-17,5,0,1,0,
2771,5e0a803db796e999afd9a4e2,247477,"Canada U18 
“A”",WJC-18,7,1,2,4,2
2772,5e0a8044b796e999afd9a522,27586,Czech Republic U18,WJC-18,7,2,1,2,0
2773,5e0a8044b796e999afd9a523,27586,Czech Republic U17 (all),International-Jr,9,0,0,0,
2774,5e0a8044b796e999afd9a524,27586,Czech Republic U18 (all),International-Jr,16,2,1,2,
2775,5e0a8046b796e999afd9a552,10675,USA U17,WHC-17,5,4,6,2,
2776,5e0a8046b796e999afd9a553,10675,USA,WC,9,0,2,4,3
2777,5e0a8046b796e999afd9a554,10675,"USA 
“A”",WC,6,3,0,0,4
2778,5e0a8046b796e999afd9a555,10675,"USA 
“A”",WC,10,3,2,10,-2
2779,5e0a8048b796e999afd9a55f,398138,Russia U18,WJC-18,5,1,1,4,5
2780,5e0a8048b796e999afd9a560,398138,Russia U18 (all),International-Jr,6,1,1,4,
2781,5e0a8048b796e999afd9a561,398138,Russia U20,WJC-20,3,2,1,2,1
2782,5e0a8048b796e999afd9a562,398138,Russia U20 (all),International-Jr,4,0,1,2,
2783,5e0a8051b796e999afd9a5c7,201245,"Canada White U17 
“C”",WHC-17,5,1,0,0,
2784,5e0a8054b796e999afd9a601,9512,Canada Pacific U17,WHC-17,5,4,4,16,
2785,5e0a8054b796e999afd9a602,9512,Canada U20,WJC-20,7,3,3,10,6
2786,5e0a8054b796e999afd9a603,9512,"Canada U20 
“C”",WJC-20,6,4,1,18,0
2787,5e0a8054b796e999afd9a604,9512,Canada,WC,8,0,1,27,1
2788,5e0a8057b796e999afd9a618,133,Sweden U16 (all),International-Jr,6,0,0,0,
2789,5e0a8057b796e999afd9a619,133,Sweden U17 (all),International-Jr,7,1,1,2,
2790,5e0a8057b796e999afd9a61a,133,Sweden U18,WJC-18,8,5,1,18,2
2791,5e0a8057b796e999afd9a61b,133,Sweden U18 (all),International-Jr,17,9,2,20,
2792,5e0a8059b796e999afd9a625,42304,Ukraine U18,WJC-18,4,0,1,4,-2
2793,5e0a8059b796e999afd9a626,42304,Ukraine U18,WJC-18,6,2,3,6,-4
2794,5e0a8059b796e999afd9a627,42304,Ukraine U20,WJC-20,7,0,0,2,-1
2795,5e0a8059b796e999afd9a628,42304,Ukraine U18,WJC-18,6,1,4,10,-8
2796,5e0a8059b796e999afd9a629,42304,Ukraine U20,WJC-20 D1,5,0,0,2,0
2797,5e0a8059b796e999afd9a62a,42304,Ukraine U20,WJC-20 D1,5,1,2,6,4
2798,5e0a805bb796e999afd9a65a,84097,Canada Pacific U17,WHC-17,5,1,5,8,
2799,5e0a807cb796e999afd9a7a5,281813,"Canada White U17 
“C”",WHC-17,6,1,3,4,
2800,5e0a807cb796e999afd9a7a6,281813,Canada U18,WJC-18,5,1,1,2,4
2801,5e0a807fb796e999afd9a7ac,3202,Latvia U18,WJC-18 D1,5,2,1,2,-2
2802,5e0a807fb796e999afd9a7ad,3202,Latvia U18,WJC-18 D1,5,1,1,2,-1
2803,5e0a807fb796e999afd9a7ae,3202,Latvia U20,WJC-20 D1,5,2,2,0,3
2804,5e0a807fb796e999afd9a7af,3202,"Latvia U20 
“C”",WJC-20 D1,5,6,4,6,7
2805,5e0a807fb796e999afd9a7b0,3202,"Latvia U20 
“C”",WJC-20 D1,5,4,6,4,7
2806,5e0a807fb796e999afd9a7b1,3202,Latvia,WC,6,2,0,6,2
2807,5e0a807fb796e999afd9a7b2,3202,Latvia (all),International,8,2,0,8,
2808,5e0a807fb796e999afd9a7b3,3202,Latvia,WC,6,3,2,2,0
2809,5e0a807fb796e999afd9a7b4,3202,Latvia (all),International,12,4,2,4,
2810,5e0a807fb796e999afd9a7b5,3202,"Latvia 
“A”",WC,6,2,1,16,1
2811,5e0a807fb796e999afd9a7b6,3202,Latvia (all),International,15,5,4,18,
2812,5e0a807fb796e999afd9a7b7,3202,Latvia,OGQ,3,3,1,0,4
2813,5e0a807fb796e999afd9a7b8,3202,Latvia,WC,7,2,0,18,-2
2814,5e0a807fb796e999afd9a7b9,3202,Latvia (all),International,16,6,2,20,
2815,5e0a807fb796e999afd9a7ba,3202,Latvia,OG,4,0,1,10,-2
2816,5e0a807fb796e999afd9a7bb,3202,Latvia,WC,6,1,0,0,-4
2817,5e0a807fb796e999afd9a7bc,3202,Latvia,WC,3,1,0,4,-3
2818,5e0a807fb796e999afd9a7bd,3202,Latvia (all),International,3,1,0,4,-3
2819,5e0a807fb796e999afd9a7be,3202,Latvia,OGQ,3,3,2,0,3
2820,5e0a807fb796e999afd9a7bf,3202,"Latvia 
“C”",WC,7,5,1,2,2
2821,5e0a807fb796e999afd9a7c0,3202,Latvia (all),International,12,8,4,2,
2822,5e0a807fb796e999afd9a7c1,3202,"Latvia 
“A”",OG,5,4,1,2,0
2823,5e0a807fb796e999afd9a7c2,3202,Latvia (all),International,5,4,1,2,0
2824,5e0a807fb796e999afd9a7c3,3202,"Latvia 
“A”",WC,7,3,7,2,2
2825,5e0a807fb796e999afd9a7c4,3202,Latvia (all),International,13,4,10,16,1
2826,5e0a807fb796e999afd9a7c5,3202,"Latvia 
“A”",OGQ,3,0,3,0,2
2827,5e0a807fb796e999afd9a7c6,3202,Latvia (all),International,9,1,8,0,2
2828,5e0a807fb796e999afd9a7c7,3202,Latvia (all),International,1,0,0,0,0
2829,5e0a807fb796e999afd9a7c8,3202,"Latvia 
“C”",WC,7,3,3,4,-4
2830,5e0a807fb796e999afd9a7c9,3202,Latvia (all),International,9,3,4,4,
2831,5e0a8081b796e999afd9a7e7,23151,Canada U20,WJC-20,6,3,4,0,6
2832,5e0a8081b796e999afd9a7e8,23151,Canada,OG,5,0,2,2,1
2833,5e0a8086b796e999afd9a821,52391,Canada Pacific U17,WHC-17,6,5,4,2,
2834,5e0a8086b796e999afd9a822,52391,Canada U18,WJC-18,6,4,4,6,3
2835,5e0a8091b796e999afd9a8b2,9149,Canada U18,WJC-18,7,1,4,4,7
2836,5e0a8093b796e999afd9a8d2,9449,USA U20,WJC-20,7,0,1,12,0
2837,5e0a80a1b796e999afd9a969,34307,Switzerland U16 (all),International-Jr,16,7,2,20,
2838,5e0a80a1b796e999afd9a96a,34307,Switzerland U17 (all),International-Jr,10,3,2,2,
2839,5e0a80a1b796e999afd9a96b,34307,Switzerland U18 (all),International-Jr,3,1,0,0,
2840,5e0a80a1b796e999afd9a96c,34307,Switzerland U18,WJC-18,6,1,2,4,1
2841,5e0a80a1b796e999afd9a96d,34307,Switzerland U18 (all),International-Jr,22,10,11,38,
2842,5e0a80a1b796e999afd9a96e,34307,Switzerland U20 (all),International-Jr,10,1,3,4,
