,_id,ep_id,season,team,league,games_played,goals,assists,penalty_min,plus_minus
28941,5e0a80b4b796e999afd9aa34,11509,,Swift Current Broncos,WHL,41,23,26,44,14
28942,5e0a80b4b796e999afd9aa36,11509,2002-03,Norfolk Admirals,AHL,2,0,0,0,0
28943,5e0a80b4b796e999afd9aa38,11509,,Roanoke Express,ECHL,64,34,51,89,4
28944,5e0a80b4b796e999afd9aa3a,11509,2003-04,Wilkes-Barre/Scranton Penguins,AHL,5,0,1,0,-1
28945,5e0a80b4b796e999afd9aa3c,11509,,Wheeling Nailers,ECHL,54,37,37,81,20
28946,5e0a80b4b796e999afd9aa3e,11509,2004-05,Wheeling Nailers,ECHL,23,6,6,22,1
28947,5e0a80b4b796e999afd9aa40,11509,,Cleveland Barons,AHL,30,10,6,23,8
28948,5e0a80b4b796e999afd9aa42,11509,,Manitoba Moose,AHL,14,4,4,6,7
28949,5e0a80b4b796e999afd9aa44,11509,2005-06,Manitoba Moose,AHL,73,12,35,58,4
28950,5e0a80b4b796e999afd9aa46,11509,2006-07,Manitoba Moose,AHL,77,35,46,75,12
28951,5e0a80b4b796e999afd9aa48,11509,2007-08,Vancouver Canucks,NHL,19,2,4,19,4
28952,5e0a80b4b796e999afd9aa4a,11509,,Manitoba Moose,AHL,43,21,27,51,21
28953,5e0a80b4b796e999afd9aa4c,11509,2008-09,Vancouver Canucks,NHL,14,2,2,14,-2
28954,5e0a80b4b796e999afd9aa4e,11509,,"Manitoba Moose 
“A”",AHL,56,23,26,52,17
28955,5e0a80b4b796e999afd9aa50,11509,2009-10,Calgary Flames,NHL,3,0,0,0,-1
28956,5e0a80b4b796e999afd9aa52,11509,,Abbotsford Heat,AHL,72,25,29,70,24
28957,5e0a80b4b796e999afd9aa54,11509,2010-11,Manitoba Moose,AHL,6,1,1,2,-1
28958,5e0a80b4b796e999afd9aa56,11509,2011-12,Winnipeg Jets,NHL,13,0,1,7,-1
28959,5e0a80b4b796e999afd9aa58,11509,,"St. John's IceCaps 
“C”",AHL,47,17,21,30,-2
28960,5e0a80b4b796e999afd9aa5a,11509,2012-13,"St. John's IceCaps 
“C”",AHL,65,15,33,55,-8
28961,5e0a80b4b796e999afd9aa5c,11509,2013-14,"St. John's IceCaps 
“C”",AHL,76,18,41,48,13
28962,5e0a80b4b796e999afd9aa5e,11509,2014-15,"St. John's IceCaps 
“C”",AHL,36,12,10,20,-2
28963,5e0a80b6b796e999afd9aa61,1256,2005-06,Brandon Wheat Kings,WHL,60,9,13,32,-13
28964,5e0a80b8b796e999afd9aa66,192970,2000-01,Oshawa Generals,OHL,59,7,8,86,-8
28965,5e0a80b8b796e999afd9aa68,192970,2001-02,Oshawa Generals,OHL,14,5,1,31,1
28966,5e0a80b8b796e999afd9aa6a,192970,,Owen Sound Attack,OHL,7,0,1,14,1
28967,5e0a80b8b796e999afd9aa6c,192970,,Kingston Frontenacs,OHL,14,3,0,18,-6
28968,5e0a80b8b796e999afd9aa6e,192970,,Sault Ste. Marie Greyhounds,OHL,19,2,4,21,5
28969,5e0a80b8b796e999afd9aa70,192970,2002-03,Sault Ste. Marie Greyhounds,OHL,64,22,26,151,-4
28970,5e0a80b8b796e999afd9aa72,192970,2003-04,Sault Ste. Marie Greyhounds,OHL,4,1,1,0,0
28971,5e0a80b8b796e999afd9aa74,192970,,Sudbury Wolves,OHL,59,14,19,48,-6
28972,5e0a80b8b796e999afd9aa76,192970,2004-05,Lakehead Univ.,USports,19,3,6,35,
28973,5e0a80b9b796e999afd9aa78,192970,2005-06,Florida Everblades,ECHL,31,1,6,47,-4
28974,5e0a80b9b796e999afd9aa7a,192970,,Augusta Lynx,ECHL,16,2,2,28,-7
28975,5e0a80bbb796e999afd9aa7d,12471,1996-97,Waterloo Wolves Bantam AAA,AHBPL,-,-,-,-,
28976,5e0a80bbb796e999afd9aa7f,12471,1997-98,Orangeville Crushers,MWJHL,-,-,-,-,
28977,5e0a80bbb796e999afd9aa81,12471,1998-99,Sault Ste. Marie Greyhounds,OHL,41,5,7,39,-4
28978,5e0a80bbb796e999afd9aa83,12471,1999-00,Sault Ste. Marie Greyhounds,OHL,14,0,4,6,2
28979,5e0a80bbb796e999afd9aa85,12471,,Owen Sound Platers,OHL,45,8,7,46,-11
28980,5e0a80bbb796e999afd9aa87,12471,2000-01,Owen Sound Attack,OHL,61,27,49,96,11
28981,5e0a80bbb796e999afd9aa89,12471,2001-02,Owen Sound Attack,OHL,11,6,8,6,-5
28982,5e0a80bbb796e999afd9aa8b,12471,,Sudbury Wolves,OHL,46,13,32,30,-2
28983,5e0a80bbb796e999afd9aa8d,12471,2002-03,St. Francis Xavier Univ.,USports,27,7,10,42,
28984,5e0a80bbb796e999afd9aa8f,12471,2003-04,St. Francis Xavier Univ.,USports,24,4,5,26,
28985,5e0a80bbb796e999afd9aa91,12471,2004-05,St. Francis Xavier Univ.,USports,25,0,2,8,
28986,5e0a80bbb796e999afd9aa93,12471,2005-06,Phoenix Roadrunners,ECHL,70,12,14,69,
28987,5e0a80bbb796e999afd9aa95,12471,2006-07,Kalamazoo Wings,UHL,23,4,15,32,
28988,5e0a80bbb796e999afd9aa97,12471,,Bloomington PrairieThunder,UHL,8,2,0,4,
28989,5e0a80bbb796e999afd9aa99,12471,,Flint Generals,UHL,40,14,28,36,
28990,5e0a80bbb796e999afd9aa9b,12471,2008-09,Reading Royals,ECHL,38,7,14,32,-8
28991,5e0a80bbb796e999afd9aa9d,12471,,Elmira Jackals,ECHL,14,2,3,10,-2
28992,5e0a80bbb796e999afd9aa9f,12471,,Laredo Bucks,CHL,3,1,0,8,-2
28993,5e0a80bbb796e999afd9aaa1,12471,2012-13,Elora Rocks,WOAA,10,4,13,6,
28994,5e0a80bbb796e999afd9aaa3,12471,2013-14,Dundas Real McCoys,ACH,1,1,0,10,
28995,5e0a80bbb796e999afd9aaa5,12471,2014-15,Dundas Real McCoys,ACH,20,13,17,12,
28996,5e0a80bbb796e999afd9aaa7,12471,2015-16,Dundas Real McCoys,ACH,17,5,25,12,
28997,5e0a80bbb796e999afd9aaa9,12471,2016-17,Dundas Real McCoys,ACH,17,9,16,14,
28998,5e0a80bbb796e999afd9aaab,12471,2017-18,Dundas Real McCoys,ACH,16,4,8,6,
28999,5e0a80bbb796e999afd9aaad,12471,2018-19,Dundas Real McCoys,ACH,2,0,1,0,
29000,5e0a80bbb796e999afd9aaaf,12471,2019-20,Dundas Real McCoys,ACH,4,0,0,0,
29001,5e0a80bdb796e999afd9aab2,281907,2013-14,Knights of Columbus Squires Btm,AMBHL,25,3,6,4,
29002,5e0a80bdb796e999afd9aab4,281907,2014-15,Sherwood Park Flyers Bantam AAA,AMBHL,31,16,17,14,
29003,5e0a80bdb796e999afd9aab6,281907,,Sherwood Park Squires Minor Mdgt,AMMHL,3,1,0,0,
29004,5e0a80bdb796e999afd9aab8,281907,2015-16,Sherwood Park Kings Midget AAA,AMHL,28,16,11,8,
29005,5e0a80bdb796e999afd9aaba,281907,2016-17,Edmonton Oil Kings,WHL,61,7,7,15,-15
29006,5e0a80bdb796e999afd9aabc,281907,2017-18,Edmonton Oil Kings,WHL,56,6,6,26,-13
29007,5e0a80bdb796e999afd9aabe,281907,2018-19,Moose Jaw Warriors,WHL,10,0,1,4,-4
29008,5e0a80bdb796e999afd9aac0,281907,,Kootenay Ice,WHL,10,2,0,4,-2
29009,5e0a80bdb796e999afd9aac2,281907,,Sherwood Park Crusaders,AJHL,31,16,18,28,
29010,5e0a80bdb796e999afd9aac4,281907,,Tri-City Americans,WHL,2,0,0,0,-1
29011,5e0a80bdb796e999afd9aac6,281907,2019-20,Tri-City Americans,WHL,29,9,8,16,-4
29012,5e0a80bfb796e999afd9aac9,15589,2003-04,Swift Current Broncos,WHL,1,0,1,0,0
29013,5e0a80bfb796e999afd9aacb,15589,,Coquitlam Express,BCHL,1,0,0,0,
29014,5e0a80bfb796e999afd9aacd,15589,2004-05,Swift Current Broncos,WHL,68,5,9,69,-16
29015,5e0a80bfb796e999afd9aacf,15589,2005-06,Coquitlam Express,BCHL,24,7,15,58,
29016,5e0a80bfb796e999afd9aad1,15589,,Swift Current Broncos,WHL,7,1,0,16,-3
29017,5e0a80bfb796e999afd9aad3,15589,2006-07,Swift Current Broncos,WHL,55,14,21,142,-1
29018,5e0a80bfb796e999afd9aad5,15589,2007-08,Swift Current Broncos,WHL,2,0,0,25,-1
29019,5e0a80bfb796e999afd9aad7,15589,,Kelowna Rockets,WHL,67,27,42,138,22
29020,5e0a80bfb796e999afd9aad9,15589,,Victoria Salmon Kings,ECHL,3,2,0,2,2
29021,5e0a80bfb796e999afd9aadb,15589,2008-09,Norfolk Admirals,AHL,4,0,0,2,-3
29022,5e0a80bfb796e999afd9aadd,15589,,Victoria Salmon Kings,ECHL,31,9,4,49,2
29023,5e0a80bfb796e999afd9aadf,15589,,Victoria Salmon Kings,ECHL,2,0,0,0,0
29024,5e0a80bfb796e999afd9aae1,15589,2011-12,Rio Grande Valley Killer Bees,CHL,22,6,12,91,8
29025,5e0a80c1b796e999afd9aae4,245572,2011-12,North Shore WC Bantam A1-T1,PCBHL,57,20,30,-,
29026,5e0a80c1b796e999afd9aae6,245572,2012-13,North Shore WC Bantam A1-T1,PCBHL,65,59,62,34,
29027,5e0a80c1b796e999afd9aae8,245572,2013-14,Vancouver NW Giants,BCMML,37,19,28,14,
29028,5e0a80c1b796e999afd9aaea,245572,,Kamloops Blazers,WHL,1,0,0,0,0
29029,5e0a80c1b796e999afd9aaec,245572,2014-15,Kamloops Blazers,WHL,53,5,7,44,0
29030,5e0a80c1b796e999afd9aaee,245572,2015-16,Kamloops Blazers,WHL,69,11,15,41,-8
29031,5e0a80c1b796e999afd9aaf0,245572,2016-17,Kamloops Blazers,WHL,69,16,26,34,2
29032,5e0a80c1b796e999afd9aaf2,245572,2017-18,Kamloops Blazers,WHL,69,19,28,33,-7
29033,5e0a80c1b796e999afd9aaf4,245572,2018-19,Edmonton Oil Kings,WHL,54,15,39,19,14
29034,5e0a80c1b796e999afd9aaf6,245572,2019-20,Univ. of British Columbia,USports,12,4,4,4,
29035,5e0a80c3b796e999afd9aaf9,33121,1999-00,Kitchener Jr. Rangers Bantam AAA,AHBPL,-,-,-,-,
29036,5e0a80c3b796e999afd9aafb,33121,2001-02,Kitchener Rangers,OHL,54,8,6,2,2
29037,5e0a80c3b796e999afd9aafd,33121,2002-03,Kitchener Rangers,OHL,47,7,17,16,-2
29038,5e0a80c3b796e999afd9aaff,33121,2003-04,Kitchener Rangers,OHL,2,1,0,2,2
29039,5e0a80c3b796e999afd9ab01,33121,,Toronto St. Michael's Majors,OHL,8,0,2,2,-6
29040,5e0a80c3b796e999afd9ab03,33121,,Belleville Bulls,OHL,52,14,19,12,-22
29041,5e0a80c3b796e999afd9ab05,33121,2004-05,Niagara Falls Canucks,GHL,48,31,61,16,
29042,5e0a80c4b796e999afd9ab07,33121,2005-06,Dalhousie Univ.,USports,23,6,5,24,
29043,5e0a80c4b796e999afd9ab09,33121,2006-07,Dalhousie Univ.,USports,27,14,20,20,-18
29044,5e0a80c4b796e999afd9ab0b,33121,2007-08,Dalhousie Univ.,USports,28,10,12,25,-19
29045,5e0a80c4b796e999afd9ab0d,33121,2008-09,Dalhousie Univ.,USports,28,13,19,42,-20
29046,5e0a80c6b796e999afd9ab10,15657,,Prince George Cougars,WHL,44,1,5,20,-8
29047,5e0a80c6b796e999afd9ab12,15657,2002-03,Chicoutimi Saguenéens,QMJHL,54,10,14,18,5
29048,5e0a80c6b796e999afd9ab14,15657,2003-04,Baie-Comeau Drakkar,QMJHL,17,2,6,4,-4
29049,5e0a80c6b796e999afd9ab16,15657,,Tri-City Storm,USHL,40,6,13,26,11
29050,5e0a80c6b796e999afd9ab18,15657,2004-05,Tri-City Storm,USHL,32,3,9,42,-6
29051,5e0a80c8b796e999afd9ab1f,26392,2006-07,Strathcona Warriors Bantam AAA,AMBHL,31,11,16,14,
29052,5e0a80c8b796e999afd9ab21,26392,2007-08,Sherwood Park Flyers Bantam AAA,AMBHL,33,45,26,18,
29053,5e0a80c8b796e999afd9ab23,26392,2008-09,Sherwood Park Kings Midget AAA,AMHL,31,21,20,29,
29054,5e0a80c8b796e999afd9ab25,26392,2009-10,Spokane Chiefs,WHL,52,4,6,2,-4
29055,5e0a80c8b796e999afd9ab27,26392,2010-11,Spokane Chiefs,WHL,58,15,18,12,6
29056,5e0a80c8b796e999afd9ab29,26392,2011-12,Spokane Chiefs,WHL,66,27,28,8,9
29057,5e0a80c8b796e999afd9ab2b,26392,2012-13,Spokane Chiefs,WHL,66,39,41,22,16
29058,5e0a80c8b796e999afd9ab2d,26392,2013-14,"Spokane Chiefs 
“A”",WHL,72,62,56,25,35
29059,5e0a80c8b796e999afd9ab2f,26392,,Oklahoma City Barons,AHL,1,0,1,0,-1
29060,5e0a80c8b796e999afd9ab31,26392,,Bakersfield Condors,ECHL,0,0,0,0,0
29061,5e0a80c8b796e999afd9ab33,26392,2014-15,Bakersfield Condors,ECHL,8,0,1,0,-5
29062,5e0a80c8b796e999afd9ab35,26392,,Elmira Jackals,ECHL,32,6,8,6,-7
29063,5e0a80c8b796e999afd9ab37,26392,2016-17,Wichita Thunder,ECHL,13,3,4,2,1
29064,5e0a80c8b796e999afd9ab39,26392,,Colorado Eagles,ECHL,28,8,4,4,-8
29065,5e0a80c8b796e999afd9ab3b,26392,,Wheeling Nailers,ECHL,9,0,0,0,-3
29066,5e0a80cbb796e999afd9ab3f,199918,2011-12,Saskatoon Generals Bantam AA,GSHL,-,-,-,-,
29067,5e0a80cbb796e999afd9ab41,199918,2012-13,Saskatoon Blazers,SMHL,38,14,21,20,
29068,5e0a80cbb796e999afd9ab43,199918,2013-14,"Saskatoon Blazers 
“A”",SMHL,37,21,20,16,
29069,5e0a80cbb796e999afd9ab45,199918,,Seattle Thunderbirds,WHL,2,0,0,0,0
29070,5e0a80cbb796e999afd9ab47,199918,2014-15,Seattle Thunderbirds,WHL,63,8,12,17,-7
29071,5e0a80cbb796e999afd9ab49,199918,2015-16,Red Deer Rebels,WHL,35,6,15,19,12
29072,5e0a80cbb796e999afd9ab4b,199918,,Swift Current Broncos,WHL,37,14,20,29,-15
29073,5e0a80cbb796e999afd9ab4d,199918,2016-17,"Swift Current Broncos 
“A”",WHL,62,25,40,39,9
29074,5e0a80cbb796e999afd9ab4f,199918,2017-18,Tucson Roadrunners,AHL,63,12,14,18,3
29075,5e0a80cbb796e999afd9ab51,199918,2018-19,Tucson Roadrunners,AHL,67,23,24,36,-10
29076,5e0a80cbb796e999afd9ab53,199918,2019-20,Tucson Roadrunners,AHL,30,15,14,36,2
29077,5e0a80cdb796e999afd9ab57,84726,2007-08,Bow Valley Timberwolves Bntm AA,SCABL,29,19,32,8,
29078,5e0a80cdb796e999afd9ab59,84726,,Airdrie Xtreme Bantam AAA,AMBHL,2,0,1,2,
29079,5e0a80cdb796e999afd9ab5b,84726,2008-09,Notre Dame Hounds Bantam AAA,SBAAHL,17,21,31,14,
29080,5e0a80cdb796e999afd9ab5d,84726,2009-10,Notre Dame Hounds Midget AAA,SMHL,32,4,24,6,
29081,5e0a80cdb796e999afd9ab5f,84726,2010-11,Tri-City Americans,WHL,48,2,5,6,0
29082,5e0a80cdb796e999afd9ab61,84726,2011-12,Tri-City Americans,WHL,46,3,4,18,-5
29083,5e0a80cdb796e999afd9ab63,84726,2012-13,Tri-City Americans,WHL,62,11,11,23,0
29084,5e0a80cdb796e999afd9ab65,84726,2013-14,Tri-City Americans,WHL,39,5,15,10,-3
29085,5e0a80cdb796e999afd9ab67,84726,,Spokane Chiefs,WHL,32,5,6,10,-5
29086,5e0a80cdb796e999afd9ab69,84726,2014-15,Spokane Chiefs,WHL,2,0,0,2,-1
29087,5e0a80cdb796e999afd9ab6b,84726,,Prince Albert Raiders,WHL,6,1,1,0,-4
29088,5e0a80cdb796e999afd9ab6d,84726,,Drumheller Dragons,AJHL,25,7,15,6,
29089,5e0a80cdb796e999afd9ab6f,84726,2016-17,Univ. of Windsor,USports,4,0,0,2,
29090,5e0a80cfb796e999afd9ab72,83475,2008-09,Cranbrook Ice Bantam AA,SCABL,-,-,-,-,
29091,5e0a80cfb796e999afd9ab74,83475,2009-10,Lethbridge Golden Hawks Btm AAA,AMBHL,32,21,39,78,
29092,5e0a80cfb796e999afd9ab76,83475,2010-11,Lethbridge Hurricanes Midget AAA,AMHL,29,8,8,62,
29093,5e0a80cfb796e999afd9ab78,83475,,Everett Silvertips,WHL,1,0,0,0,0
29094,5e0a80cfb796e999afd9ab7a,83475,2011-12,Everett Silvertips,WHL,66,2,6,40,-15
29095,5e0a80cfb796e999afd9ab7c,83475,2012-13,Everett Silvertips,WHL,4,0,0,7,-3
29096,5e0a80cfb796e999afd9ab7e,83475,,Tri-City Americans,WHL,31,1,3,41,-9
29097,5e0a80cfb796e999afd9ab80,83475,2013-14,Tri-City Americans,WHL,3,0,1,4,0
29098,5e0a80cfb796e999afd9ab82,83475,,Kootenay Ice,WHL,42,4,5,69,-7
29099,5e0a80cfb796e999afd9ab84,83475,2014-15,Kootenay Ice,WHL,71,5,12,39,-13
29100,5e0a80cfb796e999afd9ab86,83475,2015-16,Drumheller Dragons,AJHL,35,19,14,102,
29101,5e0a80cfb796e999afd9ab88,83475,,Lloydminster Bobcats,AJHL,18,5,12,12,
29102,5e0a80cfb796e999afd9ab8a,83475,2016-17,Univ. of Lethbridge,USports,13,3,4,6,
29103,5e0a80cfb796e999afd9ab8c,83475,2017-18,Univ. of Lethbridge,USports,25,4,1,32,
29104,5e0a80cfb796e999afd9ab8e,83475,2018-19,Univ. of Lethbridge,USports,21,7,3,28,
29105,5e0a80cfb796e999afd9ab90,83475,2019-20,Univ. of Lethbridge,USports,12,3,2,20,
29106,5e0a80d2b796e999afd9ab93,12254,1998-99,Roseau High,USHS-MN,-,-,-,-,
29107,5e0a80d2b796e999afd9ab95,12254,,Fargo-Moorhead Ice Sharks,USHL,11,2,2,8,
29108,5e0a80d2b796e999afd9ab97,12254,1999-00,Fargo-Moorhead Ice Sharks,USHL,18,2,5,37,
29109,5e0a80d2b796e999afd9ab99,12254,,Omaha Lancers,USHL,43,6,7,44,
29110,5e0a80d2b796e999afd9ab9b,12254,2000-01,Portland Winter Hawks,WHL,72,22,38,86,7
29111,5e0a80d2b796e999afd9ab9d,12254,2001-02,Portland Winter Hawks,WHL,72,40,48,85,12
29112,5e0a80d2b796e999afd9ab9f,12254,,Utah Grizzlies,AHL,1,0,0,0,-1
29113,5e0a80d2b796e999afd9aba1,12254,2002-03,Jackson Bandits,ECHL,39,10,17,13,3
29114,5e0a80d2b796e999afd9aba3,12254,,San Antonio Rampage,AHL,23,0,1,14,-6
29115,5e0a80d2b796e999afd9aba5,12254,2003-04,San Antonio Rampage,AHL,73,22,16,33,1
29116,5e0a80d2b796e999afd9aba7,12254,,Florida Panthers,NHL,5,1,0,0,1
29117,5e0a80d2b796e999afd9aba9,12254,2004-05,San Antonio Rampage,AHL,53,9,7,17,3
29118,5e0a80d2b796e999afd9abab,12254,,Hershey Bears,AHL,23,1,2,4,-2
29119,5e0a80d2b796e999afd9abad,12254,2005-06,Houston Aeros,AHL,75,12,12,75,-1
29120,5e0a80d2b796e999afd9abaf,12254,2006-07,Houston Aeros,AHL,46,7,5,35,-5
29121,5e0a80d4b796e999afd9abb2,19312,2000-01,Spokane Chiefs,WHL,33,3,0,23,-6
29122,5e0a80d4b796e999afd9abb4,19312,2001-02,Spokane Chiefs,WHL,48,0,4,43,-7
29123,5e0a80d4b796e999afd9abb6,19312,2002-03,Spokane Chiefs,WHL,67,22,5,103,-29
29124,5e0a80d4b796e999afd9abb8,19312,2003-04,Everett Silvertips,WHL,72,15,22,69,-14
29125,5e0a80d4b796e999afd9abba,19312,2004-05,Everett Silvertips,WHL,19,3,6,10,-1
29126,5e0a80d4b796e999afd9abbc,19312,,Swift Current Broncos,WHL,43,3,8,47,-13
29127,5e0a80d4b796e999afd9abbe,19312,,Lubbock Cotton Kings,CHL,0,0,0,0,
29128,5e0a80d4b796e999afd9abc0,19312,2005-06,Lubbock Cotton Kings,CHL,21,5,5,22,4
29129,5e0a80d4b796e999afd9abc2,19312,,Univ. of Calgary,USports,8,0,2,4,
29130,5e0a80d4b796e999afd9abc4,19312,2006-07,Univ. of Calgary,USports,24,5,8,36,
29131,5e0a80d4b796e999afd9abc6,19312,2007-08,Univ. of Calgary,USports,14,6,4,36,0
29132,5e0a80d4b796e999afd9abc8,19312,,Arizona Sundogs,CHL,26,3,6,24,-5
29133,5e0a80d4b796e999afd9abca,19312,2008-09,Wichita Thunder,CHL,2,0,0,6,0
29134,5e0a80d4b796e999afd9abcc,19312,2009-10,Mount Royal Univ.,ACAC,26,13,16,62,
29135,5e0a80d4b796e999afd9abce,19312,2010-11,Mount Royal Univ.,ACAC,28,13,22,80,
29136,5e0a80d7b796e999afd9abd1,59469,2007-08,Swift Current Raiders,SSMHL,26,7,2,32,
29137,5e0a80d7b796e999afd9abd3,59469,2008-09,Swift Current Raiders,SSMHL,26,27,35,46,
29138,5e0a80d7b796e999afd9abd5,59469,,Swift Current Legionnaires,SMHL,1,0,0,15,
29139,5e0a80d7b796e999afd9abd7,59469,2009-10,Swift Current Legionnaires,SMHL,38,4,10,48,
29140,5e0a80d7b796e999afd9abd9,59469,,Kelowna Rockets,WHL,5,0,0,0,-2
29141,5e0a80d7b796e999afd9abdb,59469,2010-11,Kelowna Rockets,WHL,44,2,5,36,2
29142,5e0a80d7b796e999afd9abdd,59469,2011-12,Kelowna Rockets,WHL,55,4,6,68,-16
29143,5e0a80d7b796e999afd9abdf,59469,2012-13,Kelowna Rockets,WHL,68,6,21,77,24
29144,5e0a80d7b796e999afd9abe1,59469,2013-14,Kelowna Rockets,WHL,71,8,21,85,24
29145,5e0a80d7b796e999afd9abe3,59469,2014-15,Kelowna Rockets,WHL,27,3,7,39,5
29146,5e0a80d7b796e999afd9abe5,59469,,Prince Albert Raiders,WHL,45,4,5,60,-10
29147,5e0a80d7b796e999afd9abe7,59469,2015-16,Dalhousie Univ.,USports,18,0,2,24,
29148,5e0a80d7b796e999afd9abe9,59469,2016-17,Dalhousie Univ.,USports,30,2,4,24,
29149,5e0a80d7b796e999afd9abeb,59469,2017-18,Dalhousie Univ.,USports,26,12,9,28,
29150,5e0a80d7b796e999afd9abed,59469,2018-19,Dalhousie Univ.,USports,29,3,11,51,
29151,5e0a80d7b796e999afd9abef,59469,2019-20,Dalhousie Univ.,USports,17,3,4,33,-8
29152,5e0a80d9b796e999afd9abf3,252091,1999-00,Peterborough Bees,OPJHL,49,17,24,77,
29153,5e0a80d9b796e999afd9abf5,252091,2000-01,Peterborough Petes,OHL,9,1,0,4,0
29154,5e0a80d9b796e999afd9abf7,252091,,Peterborough Bees,OPJHL,46,43,33,123,
29155,5e0a80d9b796e999afd9abf9,252091,2001-02,Peterborough Petes,OHL,24,3,2,29,-5
29156,5e0a80d9b796e999afd9abfb,252091,,Peterborough Bees,OPJHL,13,9,10,36,
29157,5e0a80d9b796e999afd9abfd,252091,,Truro Bearcats,MJAHL,9,4,2,30,
29158,5e0a80d9b796e999afd9abff,252091,2002-03,Trenton Sting,OPJHL,40,11,23,190,
29159,5e0a80dbb796e999afd9ac02,79789,2008-09,Red Deer Rebels Black Bantam AAA,AMBHL,33,4,10,72,
29160,5e0a80dbb796e999afd9ac04,79789,2009-10,Red Deer Rebels Black Bantam AAA,AMBHL,33,15,32,90,
29161,5e0a80dbb796e999afd9ac06,79789,2010-11,Red Deer Rebels Midget AAA,AMHL,31,10,9,38,
29162,5e0a80dbb796e999afd9ac08,79789,,Lethbridge Hurricanes,WHL,1,0,0,0,0
29163,5e0a80dbb796e999afd9ac0a,79789,2011-12,Red Deer Rebels Midget AAA,AMHL,34,10,21,42,
29164,5e0a80dbb796e999afd9ac0c,79789,,Lethbridge Hurricanes,WHL,4,0,0,2,0
29165,5e0a80dbb796e999afd9ac0e,79789,2012-13,Lethbridge Hurricanes,WHL,63,1,12,35,-7
29166,5e0a80dbb796e999afd9ac10,79789,2013-14,Lethbridge Hurricanes,WHL,25,0,7,10,-12
29167,5e0a80dbb796e999afd9ac12,79789,2014-15,Red Deer College,ACAC,31,14,8,22,
29168,5e0a80dbb796e999afd9ac14,79789,2015-16,Univ. of Alberta,USports,5,0,1,0,
29169,5e0a80dbb796e999afd9ac16,79789,2016-17,Univ. of Alberta,USports,9,0,0,16,
29170,5e0a80deb796e999afd9ac19,199718,2011-12,Sask Valley Vipers Bantam AA,SBAAHL,24,54,40,81,
29171,5e0a80deb796e999afd9ac1b,199718,2012-13,Saskatoon Contacts,SMHL,39,14,15,39,
29172,5e0a80deb796e999afd9ac1d,199718,2013-14,Calgary Hitmen,WHL,47,1,6,9,1
29173,5e0a80deb796e999afd9ac1f,199718,2014-15,Calgary Hitmen,WHL,64,12,18,32,13
29174,5e0a80deb796e999afd9ac21,199718,2015-16,Calgary Hitmen,WHL,9,2,0,2,-5
29175,5e0a80deb796e999afd9ac23,199718,,Saskatoon Blades,WHL,47,9,6,51,-28
29176,5e0a80deb796e999afd9ac25,199718,2017-18,Tri Town Thunder,PJHL,0,0,0,0,
29177,5e0a80deb796e999afd9ac27,199718,2018-19,Lanigan Pirates,LLHL,11,11,5,0,
29178,5e0a80e0b796e999afd9ac2b,11634,2002-03,Spokane Chiefs,WHL,1,0,0,0,0
29179,5e0a80e0b796e999afd9ac2d,11634,2003-04,Spokane Chiefs,WHL,38,0,0,52,-5
29180,5e0a80e0b796e999afd9ac2f,11634,2004-05,Spokane Chiefs,WHL,67,1,4,78,-13
29181,5e0a80e0b796e999afd9ac31,11634,2005-06,Spokane Chiefs,WHL,69,1,3,191,-13
29182,5e0a80e0b796e999afd9ac33,11634,2006-07,Red Deer Rebels,WHL,63,1,4,131,-3
29183,5e0a80e0b796e999afd9ac35,11634,2007-08,Univ. of British Columbia,USports,18,2,1,20,
29184,5e0a80e0b796e999afd9ac37,11634,2008-09,Univ. of British Columbia,USports,19,0,1,16,
29185,5e0a80e0b796e999afd9ac39,11634,2009-10,Univ. of British Columbia,USports,14,1,1,10,
29186,5e0a80e4b796e999afd9ac3d,326522,2014-15,"Lethbridge Golden Hawks Btm AAA 
“C”",AMBHL,33,12,15,40,
29187,5e0a80e4b796e999afd9ac3f,326522,2015-16,"Lethbridge Golden Hawks Btm AAA 
“C”",AMBHL,34,22,37,32,
29188,5e0a80e4b796e999afd9ac41,326522,2016-17,Vancouver Giants,WHL,11,0,0,8,-5
29189,5e0a80e4b796e999afd9ac43,326522,,Lethbridge Hurricanes Midget AAA,AMHL,8,3,5,6,
29190,5e0a80e4b796e999afd9ac45,326522,,Yale Hockey Academy Prep,CSSHL,20,5,24,32,
29191,5e0a80e4b796e999afd9ac47,326522,2017-18,Vancouver Giants,WHL,60,6,21,52,-3
29192,5e0a80e4b796e999afd9ac49,326522,2018-19,Vancouver Giants,WHL,67,26,45,80,33
29193,5e0a80e4b796e999afd9ac4b,326522,2019-20,Vancouver Giants,WHL,27,3,16,51,6
29194,5e0a80e7b796e999afd9ac51,8664,2004-05,Vancouver Giants,WHL,59,11,30,94,7
29195,5e0a80e7b796e999afd9ac53,8664,2005-06,Ottawa Senators,NHL,82,10,29,61,34
29196,5e0a80e7b796e999afd9ac55,8664,2006-07,Ottawa Senators,NHL,82,7,28,102,-15
29197,5e0a80e7b796e999afd9ac57,8664,2007-08,Ottawa Senators,NHL,82,9,27,50,5
29198,5e0a80e7b796e999afd9ac59,8664,2008-09,Tampa Bay Lightning,NHL,52,2,14,36,-4
29199,5e0a80e7b796e999afd9ac5b,8664,2009-10,Tampa Bay Lightning,NHL,81,6,11,50,-14
